 ime,la ,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
2023-10-01 10:05:09.20,46.5751593,7.9749529,2895.698,-12.31,-40.44,11.85,1.122,1.204,0.34,253.06596,0.39376,3,23

2023-10-01 10:05:09.40,46.5751374,7.9748475,2893.363,-12.14,-40.51,11.61,1.124,1.207,0.29,253.31674,0.34178,3,23

2023-10-01 10:05:09.60,46.5751155,7.9747422,2891.054,-12.27,-40.29,11.48,1.127,1.212,0.40,253.06158,0.52225,3,22

2023-10-01 10:05:09.80,46.5750935,7.9746370,2888.818,-12.33,-40.31,11.26,1.130,1.211,0.20,252.99292,0.19827,3,22

2023-10-01 10:05:10.00,46.5750714,7.9745319,2886.562,-12.38,-40.26,11.54,1.127,1.208,0.16,252.91280,0.21136,3,19

2023-10-01 10:05:10.20,46.5750491,7.9744271,2884.240,-12.47,-40.17,11.51,1.125,1.205,0.17,252.74984,0.21725,3,19

2023-10-01 10:05:10.40,46.5750267,7.9743228,2881.844,-12.41,-40.32,11.91,1.120,1.200,0.12,252.89262,0.17672,3,21

2023-10-01 10:05:10.60,46.5750043,7.9742181,2879.394,-12.48,-40.24,12.22,1.117,1.198,0.20,252.77382,0.22705,3,21

2023-10-01 10:05:10.80,46.5749819,7.9741139,2876.819,-12.43,-40.18,12.83,1.114,1.194,0.16,252.81344,0.23868,3,22

2023-10-01 10:05:11.00,46.5749595,7.9740096,2874.191,-12.47,-40.19,13.06,1.109,1.190,0.13,252.76580,0.19975,3,22

2023-10-01 10:05:11.20,46.5749371,7.9739052,2871.512,-12.48,-40.08,13.46,1.107,1.188,0.21,252.70878,0.24506,3,22

2023-10-01 10:05:11.40,46.5749147,7.9738008,2868.762,-12.42,-40.22,13.65,1.103,1.185,0.15,252.84360,0.18679,3,22

2023-10-01 10:05:11.60,46.5748924,7.9736962,2865.985,-12.47,-40.33,13.82,1.101,1.182,0.19,252.82142,0.21409,3,21

2023-10-01 10:05:11.80,46.5748699,7.9735914,2863.170,-12.49,-40.35,13.95,1.099,1.180,0.18,252.80418,0.23503,3,22

2023-10-01 10:05:12.00,46.5748476,7.9734862,2860.437,-12.38,-40.50,13.23,1.097,1.178,0.20,252.99632,0.23541,3,22

2023-10-01 10:05:12.20,46.5748254,7.9733811,2857.748,-12.23,-40.56,13.36,1.093,1.175,0.15,253.22178,0.18307,3,22

2023-10-01 10:05:12.40,46.5748032,7.9732756,2855.063,-12.35,-40.64,13.15,1.090,1.172,0.18,253.09338,0.21038,3,22

2023-10-01 10:05:12.60,46.5747813,7.9731698,2852.424,-12.09,-40.59,13.03,1.088,1.171,0.21,253.41634,0.24458,3,22

2023-10-01 10:05:12.80,46.5747595,7.9730643,2849.826,-12.17,-40.53,12.74,1.086,1.169,0.19,253.29290,0.23887,3,22

2023-10-01 10:05:13.00,46.5747377,7.9729589,2847.254,-12.01,-40.65,12.55,1.082,1.165,0.15,253.53808,0.20973,3,22

2023-10-01 10:05:13.20,46.5747162,7.9728530,2844.740,-11.96,-40.65,12.49,1.080,1.163,0.20,253.60774,0.24019,3,22

2023-10-01 10:05:13.40,46.5746947,7.9727472,2842.227,-11.97,-40.61,12.47,1.079,1.162,0.20,253.57980,0.23574,3,23

2023-10-01 10:05:13.60,46.5746732,7.9726412,2839.759,-11.92,-40.64,12.35,1.076,1.159,0.16,253.65214,0.26700,3,22

2023-10-01 10:05:13.80,46.5746520,7.9725355,2837.306,-11.74,-40.60,11.97,1.075,1.159,0.25,253.87330,0.28878,3,23

2023-10-01 10:05:14.00,46.5746308,7.9724299,2834.865,-11.70,-40.67,12.07,1.072,1.155,0.13,253.94988,0.19792,3,23

2023-10-01 10:05:14.20,46.5746100,7.9723241,2832.438,-11.50,-40.55,12.12,1.068,1.152,0.14,254.16588,0.23489,3,22

2023-10-01 10:05:14.40,46.5745892,7.9722186,2829.970,-11.61,-40.62,12.33,1.064,1.149,0.12,254.04182,0.20129,3,23

2023-10-01 10:05:14.60,46.5745683,7.9721130,2827.454,-11.65,-40.67,12.48,1.062,1.146,0.20,254.01078,0.24107,3,23

2023-10-01 10:05:14.80,46.5745474,7.9720073,2824.985,-11.58,-40.59,12.05,1.061,1.145,0.23,254.07172,0.25869,3,23

2023-10-01 10:05:15.00,46.5745264,7.9719020,2822.568,-11.70,-40.59,11.80,1.057,1.141,0.12,253.92386,0.17067,3,23

2023-10-01 10:05:15.20,46.5745053,7.9717964,2820.185,-11.82,-40.63,11.82,1.056,1.139,0.21,253.77252,0.23694,3,23

2023-10-01 10:05:15.40,46.5744839,7.9716911,2817.824,-11.80,-40.50,11.35,1.052,1.136,0.13,253.75652,0.20775,3,23

2023-10-01 10:05:15.60,46.5744626,7.9715860,2815.531,-11.87,-40.38,11.34,1.051,1.135,0.23,253.61364,0.27918,3,23

2023-10-01 10:05:15.80,46.5744413,7.9714810,2813.242,-11.85,-40.28,11.36,1.051,1.134,0.20,253.60788,0.22532,3,23

2023-10-01 10:05:16.00,46.5744200,7.9713762,2810.900,-11.89,-40.14,11.89,1.050,1.133,0.18,253.49842,0.23256,3,23

2023-10-01 10:05:16.20,46.5743985,7.9712717,2808.481,-12.07,-40.13,12.07,1.050,1.132,0.17,253.26184,0.23215,3,23

2023-10-01 10:05:16.40,46.5743769,7.9711671,2806.035,-11.99,-40.17,12.25,1.050,1.130,0.17,253.37810,0.22582,3,23

2023-10-01 10:05:16.60,46.5743553,7.9710624,2803.582,-12.02,-40.18,12.25,1.050,1.130,0.22,253.34070,0.24794,3,23

2023-10-01 10:05:16.80,46.5743337,7.9709579,2801.059,-12.05,-40.12,12.64,1.051,1.130,0.20,253.28926,0.27431,3,22

2023-10-01 10:05:17.00,46.5743120,7.9708535,2798.544,-12.09,-40.13,12.32,1.050,1.128,0.17,253.22896,0.22146,3,22

2023-10-01 10:05:17.20,46.5742904,7.9707489,2796.047,-12.01,-40.17,12.57,1.051,1.128,0.22,253.35218,0.24958,3,22

2023-10-01 10:05:17.40,46.5742687,7.9706443,2793.573,-12.10,-40.04,12.18,1.051,1.128,0.21,253.18956,0.24277,3,22

2023-10-01 10:05:17.60,46.5742472,7.9705399,2791.109,-11.94,-40.15,12.36,1.052,1.128,0.21,253.44100,0.23498,3,22

2023-10-01 10:05:17.80,46.5742256,7.9704354,2788.630,-12.06,-40.03,12.39,1.052,1.129,0.23,253.22626,0.26925,3,22

2023-10-01 10:05:18.00,46.5742042,7.9703311,2786.185,-11.75,-40.00,12.08,1.052,1.129,0.21,253.63484,0.22358,3,22

2023-10-01 10:05:18.20,46.5741829,7.9702269,2783.715,-11.94,-40.02,12.53,1.051,1.128,0.22,253.38224,0.23532,3,22

2023-10-01 10:05:18.40,46.5741615,7.9701226,2781.216,-11.95,-40.00,12.53,1.051,1.128,0.21,253.36226,0.24448,3,22

2023-10-01 10:05:18.60,46.5741400,7.9700180,2778.725,-12.00,-40.04,12.59,1.051,1.128,0.22,253.32036,0.25469,3,22

2023-10-01 10:05:18.80,46.5741182,7.9699138,2776.201,-12.26,-39.95,12.60,1.051,1.127,0.22,252.94220,0.23769,3,22

2023-10-01 10:05:19.00,46.5740961,7.9698100,2773.665,-12.29,-39.95,12.56,1.049,1.126,0.21,252.90442,0.22687,3,22

2023-10-01 10:05:19.20,46.5740739,7.9697058,2771.141,-12.43,-40.01,12.64,1.049,1.126,0.20,252.73840,0.22752,3,21

2023-10-01 10:05:19.40,46.5740516,7.9696018,2768.630,-12.32,-39.89,12.33,1.048,1.125,0.21,252.84382,0.23441,3,22

2023-10-01 10:05:19.60,46.5740294,7.9694980,2766.153,-12.49,-39.86,12.28,1.048,1.126,0.23,252.60290,0.26279,3,22

2023-10-01 10:05:19.80,46.5740071,7.9693941,2763.699,-12.30,-39.90,12.21,1.049,1.126,0.22,252.86446,0.25048,3,22

2023-10-01 10:05:20.00,46.5739850,7.9692906,2761.262,-12.22,-39.90,11.89,1.044,1.123,0.14,252.96572,0.18950,3,22

2023-10-01 10:05:20.20,46.5739630,7.9691867,2758.847,-12.31,-39.89,12.11,1.043,1.122,0.21,252.84948,0.24620,3,22

2023-10-01 10:05:20.40,46.5739409,7.9690831,2756.458,-12.14,-39.82,11.62,1.040,1.120,0.14,253.03884,0.18971,3,22

2023-10-01 10:05:20.60,46.5739191,7.9689792,2754.087,-12.12,-39.94,11.98,1.040,1.122,0.37,253.12222,0.45202,3,22

2023-10-01 10:05:20.80,46.5738974,7.9688754,2751.736,-12.02,-39.80,11.52,1.045,1.124,0.37,253.19754,0.42721,3,22

2023-10-01 10:05:21.00,46.5738760,7.9687715,2749.435,-11.80,-39.94,11.42,1.050,1.129,0.38,253.54006,0.60203,3,22

2023-10-01 10:05:21.20,46.5738550,7.9686679,2747.200,-11.71,-39.61,11.12,1.054,1.131,0.19,253.52308,0.21457,3,21

2023-10-01 10:05:21.40,46.5738341,7.9685647,2745.007,-11.43,-39.72,10.91,1.050,1.126,0.13,253.94696,0.17275,3,21

2023-10-01 10:05:21.60,46.5738135,7.9684612,2742.815,-11.50,-39.71,10.89,1.047,1.124,0.19,253.85308,0.21994,3,21

2023-10-01 10:05:21.80,46.5737933,7.9683576,2740.662,-11.04,-39.82,10.62,1.044,1.121,0.14,254.51088,0.19101,3,20

2023-10-01 10:05:22.00,46.5737738,7.9682541,2738.558,-10.74,-39.60,10.30,1.043,1.120,0.23,254.82586,0.25922,3,21

2023-10-01 10:05:22.20,46.5737546,7.9681510,2736.473,-10.56,-39.66,10.42,1.040,1.117,0.13,255.09238,0.19867,3,22

2023-10-01 10:05:22.40,46.5737357,7.9680480,2734.338,-10.45,-39.62,10.64,1.036,1.115,0.16,255.22294,0.21938,3,22

2023-10-01 10:05:22.60,46.5737171,7.9679449,2732.164,-10.25,-39.54,10.93,1.036,1.114,0.22,255.46468,0.25449,3,22

2023-10-01 10:05:22.80,46.5736987,7.9678421,2729.902,-10.28,-39.54,11.41,1.036,1.114,0.24,255.42142,0.27757,3,22

2023-10-01 10:05:23.00,46.5736804,7.9677393,2727.556,-10.00,-39.62,11.61,1.033,1.111,0.16,255.83238,0.19867,3,22

2023-10-01 10:05:23.20,46.5736622,7.9676363,2725.154,-10.29,-39.49,12.30,1.033,1.111,0.23,255.39050,0.26071,3,22

2023-10-01 10:05:23.40,46.5736438,7.9675335,2722.668,-10.18,-39.52,12.35,1.032,1.111,0.20,255.54858,0.23000,3,22

2023-10-01 10:05:23.60,46.5736255,7.9674304,2720.182,-10.25,-39.68,12.41,1.031,1.110,0.21,255.51132,0.22968,3,22

2023-10-01 10:05:23.80,46.5736070,7.9673275,2717.686,-10.35,-39.40,12.45,1.031,1.110,0.23,255.27942,0.27179,3,22

2023-10-01 10:05:24.00,46.5735884,7.9672249,2715.215,-10.37,-39.45,12.10,1.030,1.110,0.20,255.26964,0.23739,3,21

2023-10-01 10:05:24.20,46.5735698,7.9671219,2712.778,-10.43,-39.53,12.20,1.028,1.109,0.20,255.21952,0.23898,3,21

2023-10-01 10:05:24.40,46.5735508,7.9670194,2710.325,-10.53,-39.38,12.13,1.026,1.108,0.19,255.03058,0.21680,3,23

2023-10-01 10:05:24.60,46.5735317,7.9669168,2707.879,-10.70,-39.40,12.29,1.024,1.107,0.21,254.79870,0.24658,3,23

2023-10-01 10:05:24.80,46.5735123,7.9668141,2705.423,-10.87,-39.42,12.18,1.024,1.108,0.21,254.57634,0.24159,3,23

2023-10-01 10:05:25.00,46.5734926,7.9667117,2702.997,-11.03,-39.29,11.87,1.021,1.106,0.17,254.31920,0.20124,3,23

2023-10-01 10:05:25.20,46.5734726,7.9666095,2700.661,-11.25,-39.15,11.51,1.020,1.106,0.23,253.96890,0.29053,3,23

2023-10-01 10:05:25.40,46.5734526,7.9665074,2698.333,-11.07,-39.17,11.75,1.019,1.106,0.20,254.22182,0.22526,3,23

2023-10-01 10:05:25.60,46.5734326,7.9664053,2695.961,-11.22,-39.19,11.92,1.019,1.105,0.20,254.02214,0.22415,3,23

2023-10-01 10:05:25.80,46.5734124,7.9663031,2693.569,-11.28,-39.20,11.99,1.018,1.104,0.20,253.95110,0.22864,3,23

2023-10-01 10:05:26.00,46.5733919,7.9662013,2691.175,-11.37,-39.12,11.70,1.015,1.102,0.16,253.79404,0.20395,3,23

2023-10-01 10:05:26.20,46.5733715,7.9660993,2688.814,-11.41,-39.16,11.81,1.012,1.100,0.15,253.74916,0.21892,3,22

2023-10-01 10:05:26.40,46.5733509,7.9659975,2686.410,-11.39,-39.13,12.03,1.009,1.097,0.14,253.76686,0.19359,3,23

2023-10-01 10:05:26.60,46.5733304,7.9658956,2683.971,-11.44,-39.08,12.22,1.007,1.096,0.18,253.69052,0.21302,3,23

2023-10-01 10:05:26.80,46.5733098,7.9657939,2681.523,-11.41,-39.07,12.04,1.005,1.095,0.19,253.71270,0.22238,3,23

2023-10-01 10:05:27.00,46.5732892,7.9656919,2679.095,-11.43,-39.29,12.17,1.003,1.092,0.13,253.78074,0.16652,3,23

2023-10-01 10:05:27.20,46.5732686,7.9655898,2676.660,-11.52,-39.05,12.11,1.002,1.092,0.25,253.56278,0.28642,3,23

2023-10-01 10:05:27.40,46.5732477,7.9654882,2674.215,-11.76,-38.91,12.19,1.003,1.092,0.22,253.18192,0.24591,3,23

2023-10-01 10:05:27.60,46.5732265,7.9653866,2671.748,-11.80,-39.04,12.38,1.003,1.092,0.23,253.18560,0.26801,3,23

2023-10-01 10:05:27.80,46.5732051,7.9652850,2669.243,-12.00,-38.98,12.56,1.003,1.091,0.16,252.88846,0.19035,3,23

2023-10-01 10:05:28.00,46.5731834,7.9651835,2666.732,-12.12,-38.95,12.40,1.002,1.089,0.18,252.71650,0.24306,3,23

2023-10-01 10:05:28.20,46.5731614,7.9650820,2664.255,-12.31,-38.83,12.39,1.001,1.088,0.15,252.41874,0.17814,3,22

2023-10-01 10:05:28.40,46.5731393,7.9649809,2661.786,-12.26,-38.84,12.13,1.000,1.087,0.20,252.48384,0.23779,3,23

2023-10-01 10:05:28.60,46.5731173,7.9648797,2659.346,-12.27,-38.93,12.15,1.001,1.087,0.24,252.50870,0.27563,3,23

2023-10-01 10:05:28.80,46.5730951,7.9647783,2656.911,-12.30,-38.86,12.10,1.002,1.087,0.23,252.43614,0.28759,3,23

2023-10-01 10:05:29.00,46.5730731,7.9646770,2654.513,-12.16,-38.85,11.86,1.002,1.086,0.18,252.61782,0.21603,3,23

2023-10-01 10:05:29.20,46.5730513,7.9645758,2652.183,-12.07,-38.82,11.43,1.002,1.087,0.23,252.72384,0.26494,3,23

2023-10-01 10:05:29.40,46.5730296,7.9644749,2649.884,-12.11,-38.68,11.47,1.003,1.087,0.22,252.61398,0.24541,3,23

2023-10-01 10:05:29.60,46.5730079,7.9643741,2647.580,-11.98,-38.69,11.41,1.003,1.087,0.19,252.79714,0.22359,3,23

2023-10-01 10:05:29.80,46.5729866,7.9642732,2645.303,-11.73,-38.74,11.33,1.004,1.087,0.23,253.14984,0.27361,3,23

2023-10-01 10:05:30.00,46.5729657,7.9641725,2643.034,-11.56,-38.65,11.14,1.004,1.086,0.19,253.34716,0.22818,3,23

2023-10-01 10:05:30.20,46.5729451,7.9640717,2640.788,-11.38,-38.56,11.35,1.004,1.085,0.17,253.56250,0.23263,3,23

2023-10-01 10:05:30.40,46.5729247,7.9639712,2638.461,-11.34,-38.57,11.86,1.003,1.084,0.16,253.62150,0.23451,3,23

2023-10-01 10:05:30.60,46.5729044,7.9638708,2636.017,-11.33,-38.53,12.43,1.003,1.083,0.20,253.61804,0.26420,3,23

2023-10-01 10:05:30.80,46.5728840,7.9637703,2633.489,-11.32,-38.56,12.80,1.004,1.083,0.23,253.64404,0.28856,3,23

2023-10-01 10:05:31.00,46.5728637,7.9636697,2630.875,-11.32,-38.66,13.13,1.004,1.083,0.20,253.67444,0.26926,3,23

2023-10-01 10:05:31.20,46.5728435,7.9635690,2628.260,-11.22,-38.57,13.07,1.003,1.081,0.18,253.78596,0.24103,3,23

2023-10-01 10:05:31.40,46.5728234,7.9634684,2625.608,-11.12,-38.73,13.24,1.001,1.079,0.14,253.97736,0.22218,3,23

2023-10-01 10:05:31.60,46.5728035,7.9633674,2622.947,-11.11,-38.77,13.42,0.998,1.076,0.14,254.00842,0.23023,3,23

2023-10-01 10:05:31.80,46.5727837,7.9632664,2620.223,-10.89,-38.77,13.72,0.999,1.077,0.36,254.31298,0.43565,3,22

2023-10-01 10:05:32.00,46.5727642,7.9631650,2617.451,-10.87,-38.94,13.91,1.003,1.079,0.30,254.40106,0.38553,3,22

2023-10-01 10:05:32.20,46.5727448,7.9630633,2614.655,-10.74,-39.09,13.99,1.006,1.083,0.36,254.63254,0.39677,3,22

2023-10-01 10:05:32.40,46.5727256,7.9629615,2611.868,-10.59,-38.98,13.96,1.010,1.087,0.36,254.79616,0.40967,3,22

2023-10-01 10:05:32.60,46.5727066,7.9628597,2609.127,-10.63,-39.15,13.56,1.014,1.090,0.30,254.80422,0.36393,3,22

2023-10-01 10:05:32.80,46.5726874,7.9627577,2606.473,-10.72,-39.10,13.10,1.017,1.094,0.32,254.66800,0.36414,3,22

2023-10-01 10:05:33.00,46.5726683,7.9626557,2603.928,-10.59,-39.10,12.58,1.021,1.098,0.33,254.84106,0.40468,3,22

2023-10-01 10:05:33.20,46.5726494,7.9625537,2601.502,-10.48,-39.08,12.01,1.025,1.103,0.29,254.99336,0.35147,3,22

2023-10-01 10:05:33.40,46.5726306,7.9624518,2599.133,-10.53,-38.97,11.94,1.028,1.107,0.34,254.87554,0.35255,3,22

2023-10-01 10:05:33.60,46.5726119,7.9623499,2596.805,-10.32,-38.98,11.78,1.032,1.111,0.28,255.16608,0.34906,3,22

2023-10-01 10:05:33.80,46.5725934,7.9622480,2594.433,-10.37,-39.01,12.14,1.034,1.114,0.27,255.10908,0.34474,3,22

2023-10-01 10:05:34.00,46.5725748,7.9621462,2592.001,-10.39,-38.96,12.44,1.036,1.118,0.30,255.07020,0.35758,3,23

2023-10-01 10:05:34.20,46.5725562,7.9620443,2589.508,-10.37,-39.05,12.68,1.035,1.114,0.17,255.12964,0.29502,3,21

2023-10-01 10:05:34.40,46.5725375,7.9619425,2586.960,-10.42,-39.04,12.92,1.033,1.113,0.21,255.05492,0.32788,3,23

2023-10-01 10:05:34.60,46.5725186,7.9618409,2584.329,-10.58,-38.99,13.13,1.034,1.115,0.30,254.82248,0.35802,3,23

2023-10-01 10:05:34.80,46.5724998,7.9617391,2581.690,-10.34,-39.13,13.21,1.036,1.117,0.29,255.19448,0.34947,3,23

2023-10-01 10:05:35.00,46.5724811,7.9616372,2579.030,-10.33,-39.12,13.36,1.037,1.118,0.25,255.20928,0.40324,3,23

2023-10-01 10:05:35.20,46.5724626,7.9615351,2576.351,-10.33,-39.20,13.39,1.039,1.121,0.34,255.24060,0.42498,3,23

2023-10-01 10:05:35.40,46.5724440,7.9614329,2573.681,-10.35,-39.23,13.29,1.043,1.124,0.27,255.21634,0.35116,3,23

2023-10-01 10:05:35.60,46.5724253,7.9613307,2571.018,-10.46,-39.24,13.23,1.044,1.126,0.26,255.06904,0.35787,3,23

2023-10-01 10:05:35.80,46.5724065,7.9612285,2568.432,-10.48,-39.12,12.81,1.047,1.129,0.30,255.00628,0.36024,3,22

2023-10-01 10:05:36.00,46.5723880,7.9611262,2565.921,-10.27,-39.20,12.71,1.047,1.130,0.22,255.31912,0.31751,3,20

2023-10-01 10:05:36.20,46.5723694,7.9610239,2563.335,-10.47,-39.31,12.93,1.048,1.132,0.26,255.07992,0.33192,3,21

2023-10-01 10:05:36.40,46.5723506,7.9609215,2560.756,-10.49,-39.25,12.90,1.048,1.133,0.23,255.03426,0.32543,3,21

2023-10-01 10:05:36.60,46.5723316,7.9608194,2558.181,-10.60,-39.12,12.77,1.049,1.136,0.29,254.83590,0.41886,3,22

2023-10-01 10:05:36.80,46.5723123,7.9607173,2555.603,-10.96,-39.17,12.91,1.051,1.139,0.29,254.36780,0.36280,3,22

2023-10-01 10:05:37.00,46.5722928,7.9606156,2553.018,-10.65,-39.03,12.53,1.052,1.139,0.23,254.73656,0.36543,3,22

2023-10-01 10:05:37.20,46.5722736,7.9605137,2550.498,-10.70,-39.19,12.61,1.055,1.142,0.32,254.72578,0.36309,3,22

2023-10-01 10:05:37.40,46.5722546,7.9604112,2548.023,-10.57,-39.29,12.34,1.057,1.144,0.26,254.94306,0.48963,3,22

2023-10-01 10:05:37.60,46.5722357,7.9603088,2545.606,-10.41,-39.26,11.89,1.061,1.148,0.32,255.14548,0.40421,3,22

2023-10-01 10:05:37.80,46.5722170,7.9602067,2543.240,-10.39,-39.19,11.63,1.064,1.150,0.29,255.14404,0.43316,3,22

2023-10-01 10:05:38.00,46.5721983,7.9601046,2540.921,-10.43,-39.09,11.56,1.066,1.151,0.26,255.05830,0.33832,3,22

2023-10-01 10:05:38.20,46.5721797,7.9600028,2538.617,-10.28,-39.01,11.52,1.066,1.152,0.24,255.24142,0.34020,3,22

2023-10-01 10:05:38.40,46.5721614,7.9599010,2536.319,-10.09,-39.02,11.49,1.067,1.153,0.25,255.50320,0.32092,3,22

2023-10-01 10:05:38.60,46.5721433,7.9597993,2534.021,-10.05,-39.06,11.44,1.069,1.155,0.27,255.56732,0.33396,3,22

2023-10-01 10:05:38.80,46.5721253,7.9596973,2531.712,-9.97,-39.07,11.67,1.071,1.159,0.34,255.68562,0.43573,3,22

2023-10-01 10:05:39.00,46.5721076,7.9595958,2529.406,-9.73,-38.91,11.38,1.073,1.159,0.22,255.95524,0.34393,3,22

2023-10-01 10:05:39.20,46.5720901,7.9594941,2527.147,-9.74,-39.03,11.23,1.076,1.162,0.37,255.99062,0.42823,3,21

2023-10-01 10:05:39.40,46.5720728,7.9593926,2524.915,-9.52,-38.85,11.07,1.080,1.166,0.29,256.23108,0.34869,3,21

2023-10-01 10:05:39.60,46.5720556,7.9592914,2522.684,-9.67,-38.79,11.23,1.082,1.169,0.33,255.99940,0.41403,3,21

2023-10-01 10:05:39.80,46.5720380,7.9591903,2520.416,-9.85,-38.76,11.46,1.085,1.172,0.28,255.73592,0.34675,3,21

2023-10-01 10:05:40.00,46.5720203,7.9590893,2518.105,-9.89,-38.64,11.73,1.087,1.175,0.31,255.64586,0.39141,3,21

2023-10-01 10:05:40.20,46.5720022,7.9589885,2515.774,-10.11,-38.64,11.76,1.085,1.171,0.17,255.34200,0.26114,3,21

2023-10-01 10:05:40.40,46.5719839,7.9588878,2513.370,-10.22,-38.67,12.09,1.084,1.172,0.28,255.18952,0.40375,3,21

2023-10-01 10:05:40.60,46.5719654,7.9587873,2510.929,-10.36,-38.42,12.24,1.085,1.174,0.29,254.91012,0.41572,3,21

2023-10-01 10:05:40.80,46.5719467,7.9586871,2508.427,-10.45,-38.45,12.70,1.086,1.174,0.26,254.79016,0.38444,3,21

2023-10-01 10:05:41.00,46.5719277,7.9585869,2505.779,-10.66,-38.47,13.52,1.086,1.174,0.22,254.51224,0.36491,3,21

2023-10-01 10:05:41.20,46.5719085,7.9584866,2503.045,-10.72,-38.39,13.84,1.088,1.176,0.32,254.39510,0.42637,3,21

2023-10-01 10:05:41.40,46.5718891,7.9583863,2500.252,-10.88,-38.47,14.04,1.090,1.178,0.29,254.20232,0.39150,3,21

2023-10-01 10:05:41.60,46.5718693,7.9582861,2497.443,-11.11,-38.44,14.05,1.092,1.181,0.32,253.88018,0.43402,3,21

2023-10-01 10:05:41.80,46.5718491,7.9581857,2494.615,-11.33,-38.54,14.14,1.096,1.184,0.31,253.61484,0.40178,3,21

2023-10-01 10:05:42.00,46.5718286,7.9580851,2491.802,-11.44,-38.62,14.31,1.093,1.180,0.18,253.49688,0.20063,3,20

2023-10-01 10:05:42.20,46.5718078,7.9579844,2488.927,-11.71,-38.59,14.26,1.092,1.179,0.18,253.11886,0.23065,3,19

2023-10-01 10:05:42.40,46.5717866,7.9578839,2486.059,-11.76,-38.66,14.18,1.090,1.178,0.17,253.08774,0.21035,3,20

2023-10-01 10:05:42.60,46.5717653,7.9577833,2483.200,-11.83,-38.69,14.07,1.089,1.176,0.19,252.99280,0.22832,3,22

2023-10-01 10:05:42.80,46.5717438,7.9576827,2480.346,-11.89,-38.78,14.12,1.087,1.174,0.17,252.95034,0.22645,3,22

2023-10-01 10:05:43.00,46.5717225,7.9575815,2477.509,-11.63,-38.97,13.98,1.086,1.173,0.23,253.37926,0.27916,3,22

2023-10-01 10:05:43.20,46.5717016,7.9574800,2474.711,-11.58,-38.99,13.82,1.086,1.172,0.22,253.46198,0.24862,3,21

2023-10-01 10:05:43.40,46.5716807,7.9573785,2471.919,-11.45,-39.06,13.74,1.085,1.170,0.16,253.66008,0.19618,3,22

2023-10-01 10:05:43.60,46.5716604,7.9572767,2469.169,-11.12,-39.12,13.66,1.084,1.170,0.23,254.13544,0.26060,3,21

2023-10-01 10:05:43.80,46.5716404,7.9571746,2466.424,-10.98,-39.34,13.52,1.083,1.168,0.18,254.41212,0.21270,3,22

2023-10-01 10:05:44.00,46.5716208,7.9570722,2463.758,-10.71,-39.31,12.88,1.082,1.166,0.19,254.76768,0.22486,3,22

2023-10-01 10:05:44.20,46.5716015,7.9569699,2461.178,-10.55,-39.35,12.60,1.081,1.164,0.17,254.98826,0.21533,3,22

2023-10-01 10:05:44.40,46.5715826,7.9568673,2458.659,-10.42,-39.41,12.35,1.080,1.162,0.19,255.18456,0.22631,3,22

2023-10-01 10:05:44.60,46.5715638,7.9567649,2456.152,-10.37,-39.34,12.35,1.079,1.160,0.20,255.23078,0.22152,3,22

2023-10-01 10:05:44.80,46.5715450,7.9566623,2453.667,-10.46,-39.26,12.44,1.078,1.159,0.22,255.08416,0.24395,3,22

2023-10-01 10:05:45.00,46.5715261,7.9565602,2451.130,-10.52,-39.26,12.62,1.076,1.157,0.17,254.99692,0.19194,3,22

2023-10-01 10:05:45.20,46.5715072,7.9564578,2448.588,-10.44,-39.22,12.72,1.074,1.155,0.21,255.09186,0.24015,3,22

2023-10-01 10:05:45.40,46.5714882,7.9563555,2446.026,-10.76,-39.16,12.89,1.073,1.154,0.21,254.63236,0.25217,3,22

2023-10-01 10:05:45.60,46.5714686,7.9562532,2443.425,-10.97,-39.20,13.08,1.072,1.153,0.23,254.35836,0.27657,3,22

2023-10-01 10:05:45.80,46.5714487,7.9561511,2440.774,-11.17,-39.04,13.51,1.070,1.151,0.20,254.03208,0.22510,3,22

2023-10-01 10:05:46.00,46.5714286,7.9560492,2438.053,-11.11,-39.13,13.50,1.067,1.148,0.17,254.14918,0.23016,3,22

2023-10-01 10:05:46.20,46.5714082,7.9559475,2435.290,-11.46,-39.02,13.91,1.064,1.146,0.17,253.63146,0.22463,3,22

2023-10-01 10:05:46.40,46.5713879,7.9558455,2432.456,-11.08,-39.27,14.28,1.060,1.142,0.11,254.24832,0.16536,3,22

2023-10-01 10:05:46.60,46.5713677,7.9557433,2429.537,-11.32,-39.27,14.84,1.057,1.140,0.22,253.92098,0.24545,3,21

2023-10-01 10:05:46.80,46.5713474,7.9556409,2426.565,-11.25,-39.23,14.91,1.056,1.139,0.21,253.99910,0.24888,3,22

2023-10-01 10:05:47.00,46.5713271,7.9555384,2423.519,-11.35,-39.47,15.33,1.054,1.136,0.17,253.95876,0.19397,3,22

2023-10-01 10:05:47.20,46.5713064,7.9554356,2420.470,-11.62,-39.36,15.11,1.052,1.135,0.23,253.54602,0.27195,3,22

